,speaker,session,mic,prompt_id,has_spect,spect_width,spect_height,prompt,url,filepath,googletranslate
2294,F04,Session2,wav_arrayMic,0154,yes,94,513,rich,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0154.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0154.wav,rich
1006,F03,Session2,wav_arrayMic,0178,yes,43,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0178.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0178.wav,
5428,M04,Session2,wav_arrayMic,0197,yes,54,513,error,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0197.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0197.wav,
4291,M03,Session2,wav_headMic,0320,yes,110,513,Students watched as he got out.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0320.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0320.wav,students watched as he got out
2531,M01,Session1,wav_arrayMic,0041,yes,221,513,"but he always answers, ""Banana oil!"" ",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_arrayMic/0041.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_arrayMic/0041.wav,but are you
5191,M04,Session2,wav_headMic,0257,yes,68,513,pot,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0257.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0257.wav,but
2645,M01,Session2_3,wav_headMic,0056,yes,219,513,Are your grades higher or lower than Nancy's? ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0056.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0056.wav,Ariana Grade
3855,M02,Session2,wav_arrayMic,0119,yes,277,513,The misguided souls have lost their way.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0119.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0119.wav,
512,F03,Session1,wav_arrayMic,0041,yes,38,513,two,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0041.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0041.wav,true
5129,M04,Session2,wav_headMic,0195,yes,87,513,suit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0195.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0195.wav,good
742,F03,Session2,wav_headMic,0067,yes,96,513,spain,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0067.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0067.wav,brain
532,F03,Session1,wav_arrayMic,0061,yes,52,513,dagger,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0061.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0061.wav,
5332,M04,Session2,wav_arrayMic,0099,yes,66,513,alpha,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0099.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0099.wav,Alpha
1315,F03,Session3,wav_headMic,0046,yes,54,513,nice,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0046.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0046.wav,nice
1474,F03,Session3,wav_headMic,0205,yes,41,513,zip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0205.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0205.wav,
820,F03,Session2,wav_headMic,0146,yes,148,513,foxtrot,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0146.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0146.wav,foxtrot
1313,F03,Session3,wav_headMic,0044,yes,95,513,He asked you for a loan.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0044.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0044.wav,he asked you for a loan
583,F03,Session1,wav_arrayMic,0112,yes,66,513,left,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0112.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0112.wav,black
5807,M05,Session2,wav_headMic,0022,yes,76,513,coupe,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0022.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0022.wav,coot
3912,M02,Session2,wav_arrayMic,0178,yes,221,513,The books are very expensive.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0178.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0178.wav,Volkswagen
3136,M01,Session2_3,wav_arrayMic,0261,yes,52,513,dark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0261.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0261.wav,Dodge
527,F03,Session1,wav_arrayMic,0056,yes,33,513,stick,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0056.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0056.wav,stretch
2614,M01,Session2_3,wav_headMic,0024,yes,41,513,feet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0024.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0024.wav,free
1488,F03,Session3,wav_arrayMic,0006,yes,71,513,nice,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0006.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0006.wav,nice
3228,M02,Session1,wav_headMic,0066,yes,238,513,yet he still thinks as swiftly as ever.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0066.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0066.wav,yeah do you think that's weird flu
5594,M05,Session1,wav_headMic,0067,yes,84,513,glow,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_headMic/0067.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_headMic/0067.wav,video
5712,M05,Session1,wav_arrayMic,0056,yes,347,513,The quick brown fox jumps over the lazy dog.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0056.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0056.wav,Rick fox jumps over that dog
4795,M03,Session2,wav_arrayMic,0408,yes,80,513,tread,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0408.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0408.wav,red
1856,F04,Session1,wav_arrayMic,0164,yes,104,513,The train approached the depot slowly.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0164.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0164.wav,the train approached the depot slowly
812,F03,Session2,wav_headMic,0138,yes,40,513,hitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0138.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0138.wav,Henning
4752,M03,Session2,wav_arrayMic,0365,yes,99,513,leak,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0365.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0365.wav,leak
2172,F04,Session2,wav_arrayMic,0032,yes,141,513,She is thinner than I am. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0032.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0032.wav,she is thinner than I am
1011,F03,Session2,wav_arrayMic,0183,yes,43,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0183.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0183.wav,
4186,M03,Session2,wav_headMic,0215,yes,74,513,air,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0215.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0215.wav,are
797,F03,Session2,wav_headMic,0123,yes,160,513,spit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0123.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0123.wav,
4770,M03,Session2,wav_arrayMic,0383,yes,85,513,knitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0383.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0383.wav,Newseum
3530,M02,Session1,wav_arrayMic,0128,yes,75,513,menu,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0128.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0128.wav,
2277,F04,Session2,wav_arrayMic,0137,yes,80,513,written,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0137.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0137.wav,written
566,F03,Session1,wav_arrayMic,0095,yes,263,513,"When he speaks, his voice is just a bit cracked and quivers a trifle.",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0095.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0095.wav,when he speaks his voice is just a bad crack and rivers electrical
3690,M02,Session2,wav_headMic,0121,yes,267,513,This is a period of transition for me.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0121.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0121.wav,there existed. Track phone
3188,M02,Session1,wav_headMic,0026,yes,89,513,raid,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0026.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0026.wav,relieved
3743,M02,Session2,wav_headMic,0174,yes,79,513,cake,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0174.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0174.wav,hey
2368,F04,Session2,wav_arrayMic,0228,yes,207,513,The owners regularly look for plumbing leaks.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0228.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0228.wav,the owners regularly look for plumbing leaks
5007,M04,Session2,wav_headMic,0073,yes,87,513,dark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0073.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0073.wav,Dutch
1597,F03,Session3,wav_arrayMic,0115,yes,52,513,rip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0115.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0115.wav,script
4741,M03,Session2,wav_arrayMic,0354,yes,66,513,side,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0354.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0354.wav,side
2938,M01,Session2_3,wav_arrayMic,0063,yes,75,513,rock,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0063.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0063.wav,roadhog
167,F01,Session1,wav_arrayMic,0034,yes,61,513,feet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0034.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0034.wav,
4194,M03,Session2,wav_headMic,0223,yes,66,513,knew,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0223.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0223.wav,new
5346,M04,Session2,wav_arrayMic,0113,yes,47,513,knee,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0113.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0113.wav,
1960,F04,Session2,wav_headMic,0069,yes,78,513,fruit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0069.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0069.wav,fruit
3276,M02,Session1,wav_headMic,0114,yes,82,513,spark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0114.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0114.wav,
2864,M01,Session2_3,wav_headMic,0276,yes,59,513,mush,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0276.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0276.wav,
1480,F03,Session3,wav_headMic,0211,yes,48,513,spark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0211.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0211.wav,Spark
4086,M03,Session2,wav_headMic,0115,yes,133,513,"A long, flowing beard clings to his chin, ",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0115.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0115.wav,long flowing beard clings to his chin
1743,F04,Session1,wav_arrayMic,0051,yes,52,513,park,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0051.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0051.wav,Park
2820,M01,Session2_3,wav_headMic,0232,yes,254,513,"Before Thursday's exam, review every formula.",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0232.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0232.wav,review
1954,F04,Session2,wav_headMic,0063,yes,56,513,back,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0063.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0063.wav,back
4963,M04,Session2,wav_headMic,0029,yes,611,513,"When he speaks, his voice is just a bit cracked and quivers a trifle.",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0029.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0029.wav,equivalent
3273,M02,Session1,wav_headMic,0111,yes,90,513,goat,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0111.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0111.wav,call
1269,F03,Session2,wav_arrayMic,0444,yes,61,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0444.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0444.wav,
2694,M01,Session2_3,wav_headMic,0105,yes,105,513,This was easy for us. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0105.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0105.wav,did easy for us
193,F01,Session1,wav_arrayMic,0060,yes,52,513,form,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0060.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0060.wav,forum
2371,F04,Session2,wav_arrayMic,0231,yes,85,513,sip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0231.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0231.wav,sip
3055,M01,Session2_3,wav_arrayMic,0180,yes,71,513,hill,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0180.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0180.wav,
2212,F04,Session2,wav_arrayMic,0072,yes,211,513,"Night after night, they received annoying phone calls.",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0072.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0072.wav,night after night they received annoying phone calls
5450,M04,Session2,wav_arrayMic,0219,yes,343,513,Both figures would go higher in later years.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0219.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0219.wav,higher
3955,M02,Session2,wav_arrayMic,0221,yes,94,513,fitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0221.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0221.wav,birthday
4466,M03,Session2,wav_arrayMic,0076,yes,75,513,beat,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0076.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0076.wav,beat
2280,F04,Session2,wav_arrayMic,0140,yes,165,513,The box contained three sweaters.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0140.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0140.wav,the Box contained three sweaters
4978,M04,Session2,wav_headMic,0044,yes,318,513,yet he still thinks as swiftly as ever.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0044.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0044.wav,yet he throat
5704,M05,Session1,wav_arrayMic,0047,yes,11,513,warm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0047.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0047.wav,
4315,M03,Session2,wav_headMic,0344,yes,208,513,It also provides for funds to clear slums and help colleges build dormitories.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0344.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0344.wav,it also provides for funds to clear slums and help colleges build dormitories
346,F03,Session1,wav_headMic,0079,yes,24,513,race,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0079.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0079.wav,
6152,M05,Session2,wav_headMic,0367,yes,230,513,Being able to dance can help too.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0367.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0367.wav,being able to dance games help to
5506,M04,Session2,wav_arrayMic,0276,yes,90,513,papa,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0276.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0276.wav,
1424,F03,Session3,wav_headMic,0155,yes,65,513,fork,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0155.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0155.wav,
644,F03,Session1,wav_arrayMic,0173,yes,43,513,whoop,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0173.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0173.wav,
4182,M03,Session2,wav_headMic,0211,yes,119,513,I feel I can play this weekend.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0211.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0211.wav,I feel I can play this weekend
5241,M04,Session2,wav_arrayMic,0008,yes,70,513,sticks,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0008.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0008.wav,
3327,M02,Session1,wav_headMic,0165,yes,66,513,suit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0165.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0165.wav,
4230,M03,Session2,wav_headMic,0259,yes,79,513,pitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0259.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0259.wav,kissing
1959,F04,Session2,wav_headMic,0068,yes,114,513,xxx,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0068.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0068.wav,
1865,F04,Session1,wav_arrayMic,0173,yes,38,513,of,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0173.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0173.wav,
3674,M02,Session2,wav_headMic,0105,yes,77,513,at,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0105.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0105.wav,
2547,M01,Session1,wav_arrayMic,0057,yes,132,513,sip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_arrayMic/0057.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_arrayMic/0057.wav,
5948,M05,Session2,wav_headMic,0163,yes,287,513,The little schoolhouse stood empty.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0163.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0163.wav,dude IMDb
1397,F03,Session3,wav_headMic,0128,yes,46,513,rock,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0128.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0128.wav,Rock
3746,M02,Session2,wav_headMic,0177,yes,103,513,hotel,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0177.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0177.wav,Hotel
2081,F04,Session2,wav_headMic,0190,yes,80,513,barn,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0190.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0190.wav,Barn
